Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_106_3602,VPWR,li1,508.0700,301.6130,1.799494
TAP_TAPCELL_ROW_106_3601,VPWR,li1,482.3100,301.6130,1.799759
TAP_TAPCELL_ROW_106_3600,VPWR,li1,456.5500,301.6130,1.799543
TAP_TAPCELL_ROW_106_3599,VPWR,li1,430.7900,301.6130,1.799395
TAP_TAPCELL_ROW_106_3598,VPWR,li1,405.0300,301.6130,1.799389
TAP_TAPCELL_ROW_106_3597,VPWR,li1,379.2700,301.6130,1.799527
TAP_TAPCELL_ROW_106_3596,VPWR,li1,353.5100,301.6130,1.799691
TAP_TAPCELL_ROW_106_3595,VPWR,li1,327.7500,301.6130,1.799875
TAP_TAPCELL_ROW_106_3594,VPWR,li1,301.9900,301.6130,1.799810
TAP_TAPCELL_ROW_106_3593,VPWR,li1,276.2300,301.6130,1.799773
TAP_TAPCELL_ROW_106_3592,VPWR,li1,250.4700,301.6130,1.799759
TAP_TAPCELL_ROW_106_3591,VPWR,li1,224.7100,301.6130,1.799762
TAP_TAPCELL_ROW_106_3590,VPWR,li1,198.9500,301.6130,1.799846
TAP_TAPCELL_ROW_106_3589,VPWR,li1,173.1900,301.6130,1.799932
TAP_TAPCELL_ROW_106_3588,VPWR,li1,147.4300,301.6130,1.799928
TAP_TAPCELL_ROW_106_3587,VPWR,li1,121.6700,301.6130,1.799929
TAP_TAPCELL_ROW_106_3586,VPWR,li1,95.9100,301.6130,1.799934
TAP_TAPCELL_ROW_106_3585,VPWR,li1,70.1500,301.6130,1.799943
TAP_TAPCELL_ROW_106_3584,VPWR,li1,44.3900,301.6130,1.799958
TAP_TAPCELL_ROW_106_3583,VPWR,li1,18.6300,301.6130,1.799983
TAP_TAPCELL_ROW_105_3582,VPWR,li1,727.0300,296.7860,1.799127
TAP_TAPCELL_ROW_105_3581,VPWR,li1,701.2700,296.7860,1.799271
TAP_TAPCELL_ROW_105_3580,VPWR,li1,675.5100,296.7860,1.799448
TAP_TAPCELL_ROW_105_3579,VPWR,li1,649.7500,296.7860,1.799676
TAP_TAPCELL_ROW_105_3578,VPWR,li1,623.9900,296.7860,1.799661
TAP_TAPCELL_ROW_105_3577,VPWR,li1,598.2300,296.7860,1.799417
TAP_TAPCELL_ROW_105_3576,VPWR,li1,572.4700,296.7860,1.799266
TAP_TAPCELL_ROW_105_3575,VPWR,li1,546.7100,296.7860,1.799202
TAP_TAPCELL_ROW_105_3574,VPWR,li1,520.9500,296.7860,1.799164
TAP_TAPCELL_ROW_105_3573,VPWR,li1,495.1900,296.7860,1.799351
TAP_TAPCELL_ROW_105_3572,VPWR,li1,469.4300,296.7860,1.799192
TAP_TAPCELL_ROW_105_3571,VPWR,li1,443.6700,296.7860,1.798616
TAP_TAPCELL_ROW_105_3570,VPWR,li1,417.9100,296.7860,1.798484
TAP_TAPCELL_ROW_105_3569,VPWR,li1,392.1500,296.7860,1.798710
TAP_TAPCELL_ROW_105_3568,VPWR,li1,366.3900,296.7860,1.799073
TAP_TAPCELL_ROW_105_3567,VPWR,li1,340.6300,296.7860,1.799525
TAP_TAPCELL_ROW_105_3566,VPWR,li1,314.8700,296.7860,1.799680
TAP_TAPCELL_ROW_105_3565,VPWR,li1,289.1100,296.7860,1.799634
TAP_TAPCELL_ROW_105_3564,VPWR,li1,263.3500,296.7860,1.799652
TAP_TAPCELL_ROW_105_3563,VPWR,li1,237.5900,296.7860,1.799699
TAP_TAPCELL_ROW_105_3562,VPWR,li1,211.8300,296.7860,1.799770
TAP_TAPCELL_ROW_105_3561,VPWR,li1,186.0700,296.7860,1.799889
TAP_TAPCELL_ROW_105_3560,VPWR,li1,160.3100,296.7860,1.799937
TAP_TAPCELL_ROW_105_3559,VPWR,li1,134.5500,296.7860,1.799934
TAP_TAPCELL_ROW_105_3558,VPWR,li1,108.7900,296.7860,1.799933
TAP_TAPCELL_ROW_105_3557,VPWR,li1,83.0300,296.7860,1.799936
TAP_TAPCELL_ROW_105_3556,VPWR,li1,57.2700,296.7860,1.799942
TAP_TAPCELL_ROW_105_3555,VPWR,li1,31.5100,296.7860,1.799969
TAP_TAPCELL_ROW_104_3554,VPWR,li1,739.9100,296.1730,1.799086
TAP_TAPCELL_ROW_104_3553,VPWR,li1,714.1500,296.1730,1.799184
TAP_TAPCELL_ROW_104_3552,VPWR,li1,688.3900,296.1730,1.799361
TAP_TAPCELL_ROW_104_3551,VPWR,li1,662.6300,296.1730,1.799564
TAP_TAPCELL_ROW_104_3550,VPWR,li1,636.8700,296.1730,1.799791
TAP_TAPCELL_ROW_104_3549,VPWR,li1,611.1100,296.1730,1.799534
TAP_TAPCELL_ROW_104_3548,VPWR,li1,585.3500,296.1730,1.799331
TAP_TAPCELL_ROW_104_3547,VPWR,li1,559.5900,296.1730,1.799231
TAP_TAPCELL_ROW_104_3546,VPWR,li1,533.8300,296.1730,1.799183
TAP_TAPCELL_ROW_104_3545,VPWR,li1,508.0700,296.1730,1.799186
TAP_TAPCELL_ROW_104_3544,VPWR,li1,482.3100,296.1730,1.799539
TAP_TAPCELL_ROW_104_3543,VPWR,li1,456.5500,296.1730,1.798892
TAP_TAPCELL_ROW_104_3542,VPWR,li1,430.7900,296.1730,1.798466
TAP_TAPCELL_ROW_104_3541,VPWR,li1,405.0300,296.1730,1.798582
TAP_TAPCELL_ROW_104_3540,VPWR,li1,379.2700,296.1730,1.798880
TAP_TAPCELL_ROW_104_3539,VPWR,li1,353.5100,296.1730,1.799285
TAP_TAPCELL_ROW_104_3538,VPWR,li1,327.7500,296.1730,1.799730
TAP_TAPCELL_ROW_104_3537,VPWR,li1,301.9900,296.1730,1.799652
TAP_TAPCELL_ROW_104_3536,VPWR,li1,276.2300,296.1730,1.799630
TAP_TAPCELL_ROW_104_3535,VPWR,li1,250.4700,296.1730,1.799672
TAP_TAPCELL_ROW_104_3534,VPWR,li1,224.7100,296.1730,1.799734
TAP_TAPCELL_ROW_104_3533,VPWR,li1,198.9500,296.1730,1.799828
TAP_TAPCELL_ROW_104_3532,VPWR,li1,173.1900,296.1730,1.799940
TAP_TAPCELL_ROW_104_3531,VPWR,li1,147.4300,296.1730,1.799935
TAP_TAPCELL_ROW_104_3530,VPWR,li1,121.6700,296.1730,1.799933
TAP_TAPCELL_ROW_104_3529,VPWR,li1,95.9100,296.1730,1.799934
TAP_TAPCELL_ROW_104_3528,VPWR,li1,70.1500,296.1730,1.799939
TAP_TAPCELL_ROW_104_3527,VPWR,li1,44.3900,296.1730,1.799954
TAP_TAPCELL_ROW_104_3526,VPWR,li1,18.6300,296.1730,1.799980
TAP_TAPCELL_ROW_103_3525,VPWR,li1,727.0300,291.3460,1.799368
TAP_TAPCELL_ROW_103_3524,VPWR,li1,701.2700,291.3460,1.799455
TAP_TAPCELL_ROW_103_3523,VPWR,li1,675.5100,291.3460,1.799593
TAP_TAPCELL_ROW_103_3522,VPWR,li1,649.7500,291.3460,1.799752
TAP_TAPCELL_ROW_103_3521,VPWR,li1,623.9900,291.3460,1.799799
TAP_TAPCELL_ROW_103_3520,VPWR,li1,598.2300,291.3460,1.799690
TAP_TAPCELL_ROW_103_3519,VPWR,li1,572.4700,291.3460,1.799591
TAP_TAPCELL_ROW_103_3518,VPWR,li1,546.7100,291.3460,1.799580
TAP_TAPCELL_ROW_103_3517,VPWR,li1,520.9500,291.3460,1.799597
TAP_TAPCELL_ROW_103_3516,VPWR,li1,495.1900,291.3460,1.799665
TAP_TAPCELL_ROW_103_3515,VPWR,li1,469.4300,291.3460,1.799604
TAP_TAPCELL_ROW_103_3514,VPWR,li1,443.6700,291.3460,1.799333
TAP_TAPCELL_ROW_103_3513,VPWR,li1,417.9100,291.3460,1.799332
TAP_TAPCELL_ROW_103_3512,VPWR,li1,392.1500,291.3460,1.799452
TAP_TAPCELL_ROW_103_3511,VPWR,li1,366.3900,291.3460,1.799600
TAP_TAPCELL_ROW_103_3510,VPWR,li1,340.6300,291.3460,1.799800
TAP_TAPCELL_ROW_103_3509,VPWR,li1,314.8700,291.3460,1.799841
TAP_TAPCELL_ROW_103_3508,VPWR,li1,289.1100,291.3460,1.799820
TAP_TAPCELL_ROW_103_3507,VPWR,li1,263.3500,291.3460,1.799825
TAP_TAPCELL_ROW_103_3506,VPWR,li1,237.5900,291.3460,1.799849
TAP_TAPCELL_ROW_103_3505,VPWR,li1,211.8300,291.3460,1.799890
TAP_TAPCELL_ROW_103_3504,VPWR,li1,186.0700,291.3460,1.799948
TAP_TAPCELL_ROW_103_3503,VPWR,li1,160.3100,291.3460,1.799967
TAP_TAPCELL_ROW_103_3502,VPWR,li1,134.5500,291.3460,1.799961
TAP_TAPCELL_ROW_103_3501,VPWR,li1,108.7900,291.3460,1.799957
TAP_TAPCELL_ROW_103_3500,VPWR,li1,83.0300,291.3460,1.799960
TAP_TAPCELL_ROW_103_3499,VPWR,li1,57.2700,291.3460,1.799970
TAP_TAPCELL_ROW_103_3498,VPWR,li1,31.5100,291.3460,1.799984
TAP_TAPCELL_ROW_102_3497,VPWR,li1,739.9100,290.7330,1.799337
TAP_TAPCELL_ROW_102_3496,VPWR,li1,714.1500,290.7330,1.799396
TAP_TAPCELL_ROW_102_3495,VPWR,li1,688.3900,290.7330,1.799526
TAP_TAPCELL_ROW_102_3494,VPWR,li1,662.6300,290.7330,1.799663
TAP_TAPCELL_ROW_102_3493,VPWR,li1,636.8700,290.7330,1.799860
TAP_TAPCELL_ROW_102_3492,VPWR,li1,611.1100,290.7330,1.799744
TAP_TAPCELL_ROW_102_3491,VPWR,li1,585.3500,290.7330,1.799640
TAP_TAPCELL_ROW_102_3490,VPWR,li1,559.5900,290.7330,1.799579
TAP_TAPCELL_ROW_102_3489,VPWR,li1,533.8300,290.7330,1.799588
TAP_TAPCELL_ROW_102_3488,VPWR,li1,508.0700,290.7330,1.799607
TAP_TAPCELL_ROW_102_3487,VPWR,li1,482.3100,290.7330,1.799755
TAP_TAPCELL_ROW_102_3486,VPWR,li1,456.5500,290.7330,1.799434
TAP_TAPCELL_ROW_102_3485,VPWR,li1,430.7900,290.7330,1.799330
TAP_TAPCELL_ROW_102_3484,VPWR,li1,405.0300,290.7330,1.799370
TAP_TAPCELL_ROW_102_3483,VPWR,li1,379.2700,290.7330,1.799521
TAP_TAPCELL_ROW_102_3482,VPWR,li1,353.5100,290.7330,1.799692
TAP_TAPCELL_ROW_102_3481,VPWR,li1,327.7500,290.7330,1.799875
TAP_TAPCELL_ROW_102_3480,VPWR,li1,301.9900,290.7330,1.799823
TAP_TAPCELL_ROW_102_3479,VPWR,li1,276.2300,290.7330,1.799822
TAP_TAPCELL_ROW_102_3478,VPWR,li1,250.4700,290.7330,1.799834
TAP_TAPCELL_ROW_102_3477,VPWR,li1,224.7100,290.7330,1.799871
TAP_TAPCELL_ROW_102_3476,VPWR,li1,198.9500,290.7330,1.799917
TAP_TAPCELL_ROW_102_3475,VPWR,li1,173.1900,290.7330,1.799971
TAP_TAPCELL_ROW_102_3474,VPWR,li1,147.4300,290.7330,1.799964
TAP_TAPCELL_ROW_102_3473,VPWR,li1,121.6700,290.7330,1.799959
TAP_TAPCELL_ROW_102_3472,VPWR,li1,95.9100,290.7330,1.799958
TAP_TAPCELL_ROW_102_3471,VPWR,li1,70.1500,290.7330,1.799964
TAP_TAPCELL_ROW_102_3470,VPWR,li1,44.3900,290.7330,1.799976
TAP_TAPCELL_ROW_102_3469,VPWR,li1,18.6300,290.7330,1.799990
TAP_TAPCELL_ROW_101_3468,VPWR,li1,727.0300,285.9060,1.799127
TAP_TAPCELL_ROW_101_3467,VPWR,li1,701.2700,285.9060,1.799268
TAP_TAPCELL_ROW_101_3466,VPWR,li1,675.5100,285.9060,1.799469
TAP_TAPCELL_ROW_101_3465,VPWR,li1,649.7500,285.9060,1.799716
TAP_TAPCELL_ROW_101_3464,VPWR,li1,623.9900,285.9060,1.799796
TAP_TAPCELL_ROW_101_3463,VPWR,li1,598.2300,285.9060,1.799698
TAP_TAPCELL_ROW_101_3462,VPWR,li1,572.4700,285.9060,1.799626
TAP_TAPCELL_ROW_101_3461,VPWR,li1,546.7100,285.9060,1.799682
TAP_TAPCELL_ROW_101_3460,VPWR,li1,520.9500,285.9060,1.799753
TAP_TAPCELL_ROW_101_3459,VPWR,li1,495.1900,285.9060,1.799856
TAP_TAPCELL_ROW_101_3458,VPWR,li1,469.4300,285.9060,1.799901
TAP_TAPCELL_ROW_101_3457,VPWR,li1,443.6700,285.9060,1.799869
TAP_TAPCELL_ROW_101_3456,VPWR,li1,417.9100,285.9060,1.799863
TAP_TAPCELL_ROW_101_3455,VPWR,li1,392.1500,285.9060,1.799865
TAP_TAPCELL_ROW_101_3454,VPWR,li1,366.3900,285.9060,1.799886
TAP_TAPCELL_ROW_101_3453,VPWR,li1,340.6300,285.9060,1.799923
TAP_TAPCELL_ROW_101_3452,VPWR,li1,314.8700,285.9060,1.799894
TAP_TAPCELL_ROW_101_3451,VPWR,li1,289.1100,285.9060,1.799836
TAP_TAPCELL_ROW_101_3450,VPWR,li1,263.3500,285.9060,1.799825
TAP_TAPCELL_ROW_101_3449,VPWR,li1,237.5900,285.9060,1.799848
TAP_TAPCELL_ROW_101_3448,VPWR,li1,211.8300,285.9060,1.799898
TAP_TAPCELL_ROW_101_3447,VPWR,li1,186.0700,285.9060,1.799952
TAP_TAPCELL_ROW_101_3446,VPWR,li1,160.3100,285.9060,1.799960
TAP_TAPCELL_ROW_101_3445,VPWR,li1,134.5500,285.9060,1.799941
TAP_TAPCELL_ROW_101_3444,VPWR,li1,108.7900,285.9060,1.799929
TAP_TAPCELL_ROW_101_3443,VPWR,li1,83.0300,285.9060,1.799929
TAP_TAPCELL_ROW_101_3442,VPWR,li1,57.2700,285.9060,1.799944
TAP_TAPCELL_ROW_101_3441,VPWR,li1,31.5100,285.9060,1.799966
TAP_TAPCELL_ROW_100_3440,VPWR,li1,739.9100,285.2930,1.799074
TAP_TAPCELL_ROW_100_3439,VPWR,li1,714.1500,285.2930,1.799191
TAP_TAPCELL_ROW_100_3438,VPWR,li1,688.3900,285.2930,1.799368
TAP_TAPCELL_ROW_100_3437,VPWR,li1,662.6300,285.2930,1.799591
TAP_TAPCELL_ROW_100_3436,VPWR,li1,636.8700,285.2930,1.799848
TAP_TAPCELL_ROW_100_3435,VPWR,li1,611.1100,285.2930,1.799744
TAP_TAPCELL_ROW_100_3434,VPWR,li1,585.3500,285.2930,1.799657
TAP_TAPCELL_ROW_100_3433,VPWR,li1,559.5900,285.2930,1.799647
TAP_TAPCELL_ROW_100_3432,VPWR,li1,533.8300,285.2930,1.799716
TAP_TAPCELL_ROW_100_3431,VPWR,li1,508.0700,285.2930,1.799795
TAP_TAPCELL_ROW_100_3430,VPWR,li1,482.3100,285.2930,1.799924
TAP_TAPCELL_ROW_100_3429,VPWR,li1,456.5500,285.2930,1.799882
TAP_TAPCELL_ROW_100_3428,VPWR,li1,430.7900,285.2930,1.799865
TAP_TAPCELL_ROW_100_3427,VPWR,li1,405.0300,285.2930,1.799862
TAP_TAPCELL_ROW_100_3426,VPWR,li1,379.2700,285.2930,1.799872
TAP_TAPCELL_ROW_100_3425,VPWR,li1,353.5100,285.2930,1.799904
TAP_TAPCELL_ROW_100_3424,VPWR,li1,327.7500,285.2930,1.799937
TAP_TAPCELL_ROW_100_3423,VPWR,li1,301.9900,285.2930,1.799860
TAP_TAPCELL_ROW_100_3422,VPWR,li1,276.2300,285.2930,1.799823
TAP_TAPCELL_ROW_100_3421,VPWR,li1,250.4700,285.2930,1.799828
TAP_TAPCELL_ROW_100_3420,VPWR,li1,224.7100,285.2930,1.799873
TAP_TAPCELL_ROW_100_3419,VPWR,li1,198.9500,285.2930,1.799923
TAP_TAPCELL_ROW_100_3418,VPWR,li1,173.1900,285.2930,1.799970
TAP_TAPCELL_ROW_100_3417,VPWR,li1,147.4300,285.2930,1.799950
TAP_TAPCELL_ROW_100_3416,VPWR,li1,121.6700,285.2930,1.799932
TAP_TAPCELL_ROW_100_3415,VPWR,li1,95.9100,285.2930,1.799927
TAP_TAPCELL_ROW_100_3414,VPWR,li1,70.1500,285.2930,1.799936
TAP_TAPCELL_ROW_100_3413,VPWR,li1,44.3900,285.2930,1.799953
TAP_TAPCELL_ROW_100_3412,VPWR,li1,18.6300,285.2930,1.799980
TAP_TAPCELL_ROW_99_3411,VPWR,li1,727.0300,280.4660,1.798809
TAP_TAPCELL_ROW_99_3410,VPWR,li1,701.2700,280.4660,1.798933
TAP_TAPCELL_ROW_99_3409,VPWR,li1,675.5100,280.4660,1.799226
TAP_TAPCELL_ROW_99_3408,VPWR,li1,649.7500,280.4660,1.799598
TAP_TAPCELL_ROW_99_3407,VPWR,li1,623.9900,280.4660,1.799709
TAP_TAPCELL_ROW_99_3406,VPWR,li1,598.2300,280.4660,1.799602
TAP_TAPCELL_ROW_99_3405,VPWR,li1,572.4700,280.4660,1.799530
TAP_TAPCELL_ROW_99_3404,VPWR,li1,546.7100,280.4660,1.799482
TAP_TAPCELL_ROW_99_3403,VPWR,li1,520.9500,280.4660,1.799514
TAP_TAPCELL_ROW_99_3402,VPWR,li1,495.1900,280.4660,1.799662
TAP_TAPCELL_ROW_99_3401,VPWR,li1,469.4300,280.4660,1.799833
TAP_TAPCELL_ROW_99_3400,VPWR,li1,443.6700,280.4660,1.799820
TAP_TAPCELL_ROW_99_3399,VPWR,li1,417.9100,280.4660,1.799822
TAP_TAPCELL_ROW_99_3398,VPWR,li1,392.1500,280.4660,1.799840
TAP_TAPCELL_ROW_99_3397,VPWR,li1,366.3900,280.4660,1.799870
TAP_TAPCELL_ROW_99_3396,VPWR,li1,340.6300,280.4660,1.799915
TAP_TAPCELL_ROW_99_3395,VPWR,li1,314.8700,280.4660,1.799909
TAP_TAPCELL_ROW_99_3394,VPWR,li1,289.1100,280.4660,1.799878
TAP_TAPCELL_ROW_99_3393,VPWR,li1,263.3500,280.4660,1.799891
TAP_TAPCELL_ROW_99_3392,VPWR,li1,237.5900,280.4660,1.799915
TAP_TAPCELL_ROW_99_3391,VPWR,li1,211.8300,280.4660,1.799939
TAP_TAPCELL_ROW_99_3390,VPWR,li1,186.0700,280.4660,1.799969
TAP_TAPCELL_ROW_99_3389,VPWR,li1,160.3100,280.4660,1.799971
TAP_TAPCELL_ROW_99_3388,VPWR,li1,134.5500,280.4660,1.799961
TAP_TAPCELL_ROW_99_3387,VPWR,li1,108.7900,280.4660,1.799959
TAP_TAPCELL_ROW_99_3386,VPWR,li1,83.0300,280.4660,1.799962
TAP_TAPCELL_ROW_99_3385,VPWR,li1,57.2700,280.4660,1.799972
TAP_TAPCELL_ROW_99_3384,VPWR,li1,31.5100,280.4660,1.799985
TAP_TAPCELL_ROW_98_3383,VPWR,li1,739.9100,279.8530,1.798765
TAP_TAPCELL_ROW_98_3382,VPWR,li1,714.1500,279.8530,1.798863
TAP_TAPCELL_ROW_98_3381,VPWR,li1,688.3900,279.8530,1.799074
TAP_TAPCELL_ROW_98_3380,VPWR,li1,662.6300,279.8530,1.799399
TAP_TAPCELL_ROW_98_3379,VPWR,li1,636.8700,279.8530,1.799781
TAP_TAPCELL_ROW_98_3378,VPWR,li1,611.1100,279.8530,1.799655
TAP_TAPCELL_ROW_98_3377,VPWR,li1,585.3500,279.8530,1.799565
TAP_TAPCELL_ROW_98_3376,VPWR,li1,559.5900,279.8530,1.799500
TAP_TAPCELL_ROW_98_3375,VPWR,li1,533.8300,279.8530,1.799496
TAP_TAPCELL_ROW_98_3374,VPWR,li1,508.0700,279.8530,1.799529
TAP_TAPCELL_ROW_98_3373,VPWR,li1,482.3100,279.8530,1.799842
TAP_TAPCELL_ROW_98_3372,VPWR,li1,456.5500,279.8530,1.799824
TAP_TAPCELL_ROW_98_3371,VPWR,li1,430.7900,279.8530,1.799821
TAP_TAPCELL_ROW_98_3370,VPWR,li1,405.0300,279.8530,1.799826
TAP_TAPCELL_ROW_98_3369,VPWR,li1,379.2700,279.8530,1.799854
TAP_TAPCELL_ROW_98_3368,VPWR,li1,353.5100,279.8530,1.799890
TAP_TAPCELL_ROW_98_3367,VPWR,li1,327.7500,279.8530,1.799938
TAP_TAPCELL_ROW_98_3366,VPWR,li1,301.9900,279.8530,1.799886
TAP_TAPCELL_ROW_98_3365,VPWR,li1,276.2300,279.8530,1.799881
TAP_TAPCELL_ROW_98_3364,VPWR,li1,250.4700,279.8530,1.799902
TAP_TAPCELL_ROW_98_3363,VPWR,li1,224.7100,279.8530,1.799927
TAP_TAPCELL_ROW_98_3362,VPWR,li1,198.9500,279.8530,1.799954
TAP_TAPCELL_ROW_98_3361,VPWR,li1,173.1900,279.8530,1.799978
TAP_TAPCELL_ROW_98_3360,VPWR,li1,147.4300,279.8530,1.799965
TAP_TAPCELL_ROW_98_3359,VPWR,li1,121.6700,279.8530,1.799959
TAP_TAPCELL_ROW_98_3358,VPWR,li1,95.9100,279.8530,1.799960
TAP_TAPCELL_ROW_98_3357,VPWR,li1,70.1500,279.8530,1.799966
TAP_TAPCELL_ROW_98_3356,VPWR,li1,44.3900,279.8530,1.799978
TAP_TAPCELL_ROW_98_3355,VPWR,li1,18.6300,279.8530,1.799990
TAP_TAPCELL_ROW_97_3354,VPWR,li1,727.0300,275.0260,1.799534
TAP_TAPCELL_ROW_97_3353,VPWR,li1,701.2700,275.0260,1.799583
TAP_TAPCELL_ROW_97_3352,VPWR,li1,675.5100,275.0260,1.799657
TAP_TAPCELL_ROW_97_3351,VPWR,li1,649.7500,275.0260,1.799760
TAP_TAPCELL_ROW_97_3350,VPWR,li1,623.9900,275.0260,1.799700
TAP_TAPCELL_ROW_97_3349,VPWR,li1,598.2300,275.0260,1.799493
TAP_TAPCELL_ROW_97_3348,VPWR,li1,572.4700,275.0260,1.799381
TAP_TAPCELL_ROW_97_3347,VPWR,li1,546.7100,275.0260,1.799407
TAP_TAPCELL_ROW_97_3346,VPWR,li1,520.9500,275.0260,1.799482
TAP_TAPCELL_ROW_97_3345,VPWR,li1,495.1900,275.0260,1.799604
TAP_TAPCELL_ROW_97_3344,VPWR,li1,469.4300,275.0260,1.799649
TAP_TAPCELL_ROW_97_3343,VPWR,li1,443.6700,275.0260,1.799537
TAP_TAPCELL_ROW_97_3342,VPWR,li1,417.9100,275.0260,1.799577
TAP_TAPCELL_ROW_97_3341,VPWR,li1,392.1500,275.0260,1.799637
TAP_TAPCELL_ROW_97_3340,VPWR,li1,366.3900,275.0260,1.799711
TAP_TAPCELL_ROW_97_3339,VPWR,li1,340.6300,275.0260,1.799844
TAP_TAPCELL_ROW_97_3338,VPWR,li1,314.8700,275.0260,1.799874
TAP_TAPCELL_ROW_97_3337,VPWR,li1,289.1100,275.0260,1.799867
TAP_TAPCELL_ROW_97_3336,VPWR,li1,263.3500,275.0260,1.799882
TAP_TAPCELL_ROW_97_3335,VPWR,li1,237.5900,275.0260,1.799900
TAP_TAPCELL_ROW_97_3334,VPWR,li1,211.8300,275.0260,1.799926
TAP_TAPCELL_ROW_97_3333,VPWR,li1,186.0700,275.0260,1.799954
TAP_TAPCELL_ROW_97_3332,VPWR,li1,160.3100,275.0260,1.799961
TAP_TAPCELL_ROW_97_3331,VPWR,li1,134.5500,275.0260,1.799951
TAP_TAPCELL_ROW_97_3330,VPWR,li1,108.7900,275.0260,1.799947
TAP_TAPCELL_ROW_97_3329,VPWR,li1,83.0300,275.0260,1.799951
TAP_TAPCELL_ROW_97_3328,VPWR,li1,57.2700,275.0260,1.799962
TAP_TAPCELL_ROW_97_3327,VPWR,li1,31.5100,275.0260,1.799978
TAP_TAPCELL_ROW_96_3326,VPWR,li1,739.9100,274.4130,1.799520
TAP_TAPCELL_ROW_96_3325,VPWR,li1,714.1500,274.4130,1.799554
TAP_TAPCELL_ROW_96_3324,VPWR,li1,688.3900,274.4130,1.799616
TAP_TAPCELL_ROW_96_3323,VPWR,li1,662.6300,274.4130,1.799704
TAP_TAPCELL_ROW_96_3322,VPWR,li1,636.8700,274.4130,1.799830
TAP_TAPCELL_ROW_96_3321,VPWR,li1,611.1100,274.4130,1.799583
TAP_TAPCELL_ROW_96_3320,VPWR,li1,585.3500,274.4130,1.799428
TAP_TAPCELL_ROW_96_3319,VPWR,li1,559.5900,274.4130,1.799375
TAP_TAPCELL_ROW_96_3318,VPWR,li1,533.8300,274.4130,1.799443
TAP_TAPCELL_ROW_96_3317,VPWR,li1,508.0700,274.4130,1.799517
TAP_TAPCELL_ROW_96_3316,VPWR,li1,482.3100,274.4130,1.799738
TAP_TAPCELL_ROW_96_3315,VPWR,li1,456.5500,274.4130,1.799585
TAP_TAPCELL_ROW_96_3314,VPWR,li1,430.7900,274.4130,1.799549
TAP_TAPCELL_ROW_96_3313,VPWR,li1,405.0300,274.4130,1.799609
TAP_TAPCELL_ROW_96_3312,VPWR,li1,379.2700,274.4130,1.799668
TAP_TAPCELL_ROW_96_3311,VPWR,li1,353.5100,274.4130,1.799772
TAP_TAPCELL_ROW_96_3310,VPWR,li1,327.7500,274.4130,1.799900
TAP_TAPCELL_ROW_96_3309,VPWR,li1,301.9900,274.4130,1.799867
TAP_TAPCELL_ROW_96_3308,VPWR,li1,276.2300,274.4130,1.799873
TAP_TAPCELL_ROW_96_3307,VPWR,li1,250.4700,274.4130,1.799890
TAP_TAPCELL_ROW_96_3306,VPWR,li1,224.7100,274.4130,1.799911
TAP_TAPCELL_ROW_96_3305,VPWR,li1,198.9500,274.4130,1.799939
TAP_TAPCELL_ROW_96_3304,VPWR,li1,173.1900,274.4130,1.799970
TAP_TAPCELL_ROW_96_3303,VPWR,li1,147.4300,274.4130,1.799955
TAP_TAPCELL_ROW_96_3302,VPWR,li1,121.6700,274.4130,1.799948
TAP_TAPCELL_ROW_96_3301,VPWR,li1,95.9100,274.4130,1.799947
TAP_TAPCELL_ROW_96_3300,VPWR,li1,70.1500,274.4130,1.799955
TAP_TAPCELL_ROW_96_3299,VPWR,li1,44.3900,274.4130,1.799969
TAP_TAPCELL_ROW_96_3298,VPWR,li1,18.6300,274.4130,1.799986
TAP_TAPCELL_ROW_95_3297,VPWR,li1,727.0300,269.5860,1.798804
TAP_TAPCELL_ROW_95_3296,VPWR,li1,701.2700,269.5860,1.798902
TAP_TAPCELL_ROW_95_3295,VPWR,li1,675.5100,269.5860,1.799203
TAP_TAPCELL_ROW_95_3294,VPWR,li1,649.7500,269.5860,1.799588
TAP_TAPCELL_ROW_95_3293,VPWR,li1,623.9900,269.5860,1.799719
TAP_TAPCELL_ROW_95_3292,VPWR,li1,598.2300,269.5860,1.799610
TAP_TAPCELL_ROW_95_3291,VPWR,li1,572.4700,269.5860,1.799527
TAP_TAPCELL_ROW_95_3290,VPWR,li1,546.7100,269.5860,1.799535
TAP_TAPCELL_ROW_95_3289,VPWR,li1,520.9500,269.5860,1.799587
TAP_TAPCELL_ROW_95_3288,VPWR,li1,495.1900,269.5860,1.799655
TAP_TAPCELL_ROW_95_3287,VPWR,li1,469.4300,269.5860,1.799299
TAP_TAPCELL_ROW_95_3286,VPWR,li1,443.6700,269.5860,1.798800
TAP_TAPCELL_ROW_95_3285,VPWR,li1,417.9100,269.5860,1.798635
TAP_TAPCELL_ROW_95_3284,VPWR,li1,392.1500,269.5860,1.798873
TAP_TAPCELL_ROW_95_3283,VPWR,li1,366.3900,269.5860,1.799237
TAP_TAPCELL_ROW_95_3282,VPWR,li1,340.6300,269.5860,1.799633
TAP_TAPCELL_ROW_95_3281,VPWR,li1,314.8700,269.5860,1.799781
TAP_TAPCELL_ROW_95_3280,VPWR,li1,289.1100,269.5860,1.799780
TAP_TAPCELL_ROW_95_3279,VPWR,li1,263.3500,269.5860,1.799806
TAP_TAPCELL_ROW_95_3278,VPWR,li1,237.5900,269.5860,1.799851
