Instance,Terminal,Layer,X location,Y location,Voltage
_17265_,VGND,li1,518.1900,462.4000,0.000116
_17264_,VGND,li1,398.1300,631.0400,0.000113
_17263_,VGND,li1,438.1500,647.3600,0.000113
_17262_,VGND,li1,572.9300,647.3600,0.000104
_17261_,VGND,li1,531.5300,641.9200,0.000085
_17260_,VGND,li1,602.8300,456.9600,0.000072
_17259_,VGND,li1,505.7700,641.9200,0.000064
_17258_,VGND,li1,435.3900,582.0800,0.000109
_17257_,VGND,li1,524.1700,511.3600,0.000201
_17256_,VGND,li1,621.6900,478.7200,0.000081
_17255_,VGND,li1,333.2700,560.3200,0.000038
_17254_,VGND,li1,383.8700,446.0800,0.000051
_17253_,VGND,li1,608.3500,440.6400,0.000058
_17252_,VGND,li1,564.1900,446.0800,0.000107
_17251_,VGND,li1,630.8900,451.5200,0.000089
_17250_,VGND,li1,467.1300,571.2000,0.000065
_17249_,VGND,li1,561.8900,598.4000,0.000072
_17248_,VGND,li1,660.3300,636.4800,0.000034
_17247_,VGND,li1,647.4500,598.4000,0.000046
_17246_,VGND,li1,657.5700,467.8400,0.000175
_17245_,VGND,li1,664.9300,658.2400,0.000055
_17244_,VGND,li1,615.7100,592.9600,0.000105
_17243_,VGND,li1,353.5100,522.2400,0.000070
_17242_,VGND,li1,312.5700,582.0800,0.000040
_17241_,VGND,li1,613.4100,533.1200,0.000091
_17240_,VGND,li1,505.7700,505.9200,0.000090
_17239_,VGND,li1,482.7700,489.6000,0.000036
_17238_,VGND,li1,484.6100,446.0800,0.000035
_17237_,VGND,li1,389.8500,473.2800,0.000171
_17236_,VGND,li1,401.3500,652.8000,0.000079
_17235_,VGND,li1,312.5700,625.6000,0.000022
_17234_,VGND,li1,317.1700,663.6800,0.000062
_17233_,VGND,li1,333.9600,440.6400,0.000019
_17232_,VGND,li1,524.6300,462.4000,0.000131
_17231_,VGND,li1,402.7300,641.9200,0.000104
_17230_,VGND,li1,445.5100,641.9200,0.000094
_17229_,VGND,li1,581.6700,641.9200,0.000077
_17228_,VGND,li1,536.1300,647.3600,0.000105
_17227_,VGND,li1,615.7100,451.5200,0.000098
_17226_,VGND,li1,514.0500,652.8000,0.000079
_17225_,VGND,li1,447.3500,587.5200,0.000132
_17224_,VGND,li1,531.0700,533.1200,0.000099
_17223_,VGND,li1,626.2900,484.1600,0.000092
_17222_,VGND,li1,342.0100,571.2000,0.000044
_17221_,VGND,li1,388.9300,456.9600,0.000053
_17220_,VGND,li1,613.4100,440.6400,0.000053
_17219_,VGND,li1,568.3300,446.0800,0.000107
_17218_,VGND,li1,639.1700,440.6400,0.000028
_17217_,VGND,li1,467.1300,582.0800,0.000079
_17216_,VGND,li1,570.1700,603.8400,0.000070
_17215_,VGND,li1,672.2900,641.9200,0.000061
_17214_,VGND,li1,664.9300,598.4000,0.000074
_17213_,VGND,li1,671.3700,467.8400,0.000249
_17212_,VGND,li1,669.5300,685.4400,0.000102
_17211_,VGND,li1,630.8900,587.5200,0.000059
_17210_,VGND,li1,357.1900,516.8000,0.000104
_17209_,VGND,li1,312.5700,587.5200,0.000055
_17208_,VGND,li1,610.1900,544.0000,0.000094
_17207_,VGND,li1,511.7500,522.2400,0.000106
_17206_,VGND,li1,489.2100,500.4800,0.000045
_17205_,VGND,li1,497.4900,451.5200,0.000054
_17204_,VGND,li1,385.7100,478.7200,0.000155
_17203_,VGND,li1,393.0700,658.2400,0.000111
_17202_,VGND,li1,322.6900,609.2800,0.000048
_17201_,VGND,li1,319.9300,680.0000,0.000028
_17200_,VGND,li1,342.7000,440.6400,0.000028
_17199_,VGND,li1,532.9100,467.8400,0.000091
_17198_,VGND,li1,407.3300,636.4800,0.000097
_17197_,VGND,li1,449.6500,641.9200,0.000090
_17196_,VGND,li1,584.4300,647.3600,0.000097
_17195_,VGND,li1,536.1300,636.4800,0.000080
_17194_,VGND,li1,616.6300,462.4000,0.000120
_17193_,VGND,li1,522.3300,647.3600,0.000095
_17192_,VGND,li1,453.3300,587.5200,0.000122
_17191_,VGND,li1,537.5100,533.1200,0.000104
_17190_,VGND,li1,628.5900,467.8400,0.000078
_17189_,VGND,li1,344.7700,571.2000,0.000051
_17188_,VGND,li1,394.4500,456.9600,0.000053
_17187_,VGND,li1,618.9300,440.6400,0.000049
_17186_,VGND,li1,570.1700,456.9600,0.000075
_17185_,VGND,li1,647.4500,446.0800,0.000106
_17184_,VGND,li1,475.8700,571.2000,0.000052
_17183_,VGND,li1,575.6900,603.8400,0.000070
_17182_,VGND,li1,666.7700,636.4800,0.000036
_17181_,VGND,li1,669.0700,598.4000,0.000080
_17180_,VGND,li1,660.3300,462.4000,0.000156
_17179_,VGND,li1,668.6100,669.1200,0.000054
_17178_,VGND,li1,628.1300,582.0800,0.000074
_17177_,VGND,li1,364.0900,516.8000,0.000120
_17176_,VGND,li1,317.1700,592.9600,0.000059
_17175_,VGND,li1,621.6900,538.5600,0.000077
_17174_,VGND,li1,511.2900,522.2400,0.000106
_17173_,VGND,li1,497.4900,495.0400,0.000113
_17172_,VGND,li1,501.6300,451.5200,0.000061
_17171_,VGND,li1,394.4500,484.1600,0.000077
_17170_,VGND,li1,395.8300,652.8000,0.000077
_17169_,VGND,li1,317.6300,609.2800,0.000053
_17168_,VGND,li1,321.7700,658.2400,0.000023
_17167_,VGND,li1,339.0200,440.6400,0.000024
_17166_,VGND,li1,558.6700,462.4000,0.000180
_17165_,VGND,li1,407.3300,603.8400,0.000103
_17164_,VGND,li1,462.5300,658.2400,0.000097
_17163_,VGND,li1,606.5100,652.8000,0.000082
_17162_,VGND,li1,557.7500,658.2400,0.000136
_17161_,VGND,li1,605.5900,478.7200,0.000108
_17160_,VGND,li1,487.3700,652.8000,0.000040
_17159_,VGND,li1,452.8700,554.8800,0.000099
_17158_,VGND,li1,536.1300,522.2400,0.000132
_17157_,VGND,li1,647.4500,495.0400,0.000101
_17156_,VGND,li1,349.3700,538.5600,0.000039
_17155_,VGND,li1,408.2500,451.5200,0.000083
_17154_,VGND,li1,617.5500,418.8800,0.000134
_17153_,VGND,li1,587.6500,440.6400,0.000071
_17152_,VGND,li1,646.5300,429.7600,0.000089
_17151_,VGND,li1,467.1300,598.4000,0.000054
_17150_,VGND,li1,560.0500,576.6400,0.000115
_17149_,VGND,li1,641.0100,658.2400,0.000040
_17148_,VGND,li1,654.8100,582.0800,0.000079
_17147_,VGND,li1,641.9300,456.9600,0.000062
_17146_,VGND,li1,652.5100,669.1200,0.000040
_17145_,VGND,li1,603.7500,571.2000,0.000088
_17144_,VGND,li1,371.4500,467.8400,0.000187
_17143_,VGND,li1,338.3300,587.5200,0.000055
_17142_,VGND,li1,648.8300,533.1200,0.000089
_17141_,VGND,li1,491.0500,527.6800,0.000032
_17140_,VGND,li1,462.0700,489.6000,0.000055
_17139_,VGND,li1,496.5700,429.7600,0.000056
_17138_,VGND,li1,415.6100,473.2800,0.000168
_17137_,VGND,li1,415.6100,669.1200,0.000161
_17136_,VGND,li1,336.4900,603.8400,0.000048
_17135_,VGND,li1,342.9300,663.6800,0.000056
_17134_,VGND,li1,337.4100,435.2000,0.000045
_17133_,VGND,li1,522.7900,424.3200,0.000081
_17132_,VGND,li1,441.3700,631.0400,0.000097
_17131_,VGND,li1,435.8500,723.5200,0.000058
_17130_,VGND,li1,589.0300,723.5200,0.000072
_17129_,VGND,li1,558.6700,728.9600,0.000050
_17128_,VGND,li1,600.0700,408.0000,0.000097
_17127_,VGND,li1,485.5300,723.5200,0.000021
_17126_,VGND,li1,414.2300,560.3200,0.000150
_17125_,VGND,li1,528.7700,576.6400,0.000088
_17124_,VGND,li1,626.2900,516.8000,0.000091
_17123_,VGND,li1,308.8900,522.2400,0.000042
_17122_,VGND,li1,416.5300,408.0000,0.000117
_17121_,VGND,li1,693.9100,337.2800,0.000726
_17120_,VGND,li1,567.8700,342.7200,0.000390
_17119_,VGND,li1,691.6100,369.9200,0.000373
_17118_,VGND,li1,489.6700,631.0400,0.000034
_17117_,VGND,li1,569.7100,560.3200,0.000111
_17116_,VGND,li1,621.6900,663.6800,0.000041
_17115_,VGND,li1,694.3700,631.0400,0.000034
_17114_,VGND,li1,698.5100,397.1200,0.000651
_17113_,VGND,li1,671.8300,734.4000,0.000017
_17112_,VGND,li1,626.2900,641.9200,0.000040
_17111_,VGND,li1,320.8500,473.2800,0.000075
_17110_,VGND,li1,306.5900,712.6400,0.000022
_17109_,VGND,li1,670.9100,571.2000,0.000063
_17108_,VGND,li1,467.1300,554.8800,0.000073
_17107_,VGND,li1,503.0100,386.2400,0.000088
_17106_,VGND,li1,471.7300,375.3600,0.000040
_17105_,VGND,li1,425.7300,516.8000,0.000168
_17104_,VGND,li1,391.6900,723.5200,0.000062
_17103_,VGND,li1,317.1700,652.8000,0.000029
_17102_,VGND,li1,327.7500,728.9600,0.000012
_17101_,VGND,li1,353.2800,413.4400,0.000104
_17100_,VGND,li1,511.2900,418.8800,0.000136
_17099_,VGND,li1,441.3700,625.6000,0.000076
_17098_,VGND,li1,431.7100,723.5200,0.000060
_17097_,VGND,li1,595.0100,728.9600,0.000042
_17096_,VGND,li1,546.7100,723.5200,0.000068
_17095_,VGND,li1,592.2500,402.5600,0.000171
_17094_,VGND,li1,480.0100,718.0800,0.000035
_17093_,VGND,li1,412.3900,549.4400,0.000149
_17092_,VGND,li1,524.1700,587.5200,0.000113
_17091_,VGND,li1,618.4700,505.9200,0.000091
_17090_,VGND,li1,311.6500,527.6800,0.000045
_17089_,VGND,li1,412.3900,408.0000,0.000118
_17088_,VGND,li1,693.4500,348.1600,0.000717
_17087_,VGND,li1,570.1700,348.1600,0.000336
_17086_,VGND,li1,694.8300,364.4800,0.000864
_17085_,VGND,li1,482.7700,625.6000,0.000034
_17084_,VGND,li1,562.8100,565.7600,0.000071
_17083_,VGND,li1,642.8500,680.0000,0.000042
_17082_,VGND,li1,690.6900,631.0400,0.000033
_17081_,VGND,li1,696.2100,386.2400,0.000342
_17080_,VGND,li1,660.3300,723.5200,0.000034
_17079_,VGND,li1,621.6900,641.9200,0.000045
_17078_,VGND,li1,324.9900,467.8400,0.000054
_17077_,VGND,li1,310.2700,723.5200,0.000019
_17076_,VGND,li1,680.1100,565.7600,0.000101
_17075_,VGND,li1,467.1300,544.0000,0.000053
_17074_,VGND,li1,497.4900,391.6800,0.000085
_17073_,VGND,li1,467.1300,375.3600,0.000043
_17072_,VGND,li1,423.4300,516.8000,0.000169
_17071_,VGND,li1,394.4500,718.0800,0.000101
_17070_,VGND,li1,312.5700,647.3600,0.000061
_17069_,VGND,li1,329.5900,723.5200,0.000017
_17068_,VGND,li1,345.0000,413.4400,0.000083
_17067_,VGND,li1,553.1500,467.8400,0.000099
_17066_,VGND,li1,399.5100,609.2800,0.000121
_17065_,VGND,li1,465.2900,652.8000,0.000076
_17064_,VGND,li1,606.0500,663.6800,0.000056
_17063_,VGND,li1,561.8900,647.3600,0.000109
_17062_,VGND,li1,600.5300,478.7200,0.000116
_17061_,VGND,li1,485.0700,641.9200,0.000038
_17060_,VGND,li1,445.9700,565.7600,0.000052
_17059_,VGND,li1,531.5300,505.9200,0.000122
_17058_,VGND,li1,643.7700,500.4800,0.000083
_17057_,VGND,li1,341.5500,544.0000,0.000043
_17056_,VGND,li1,406.4100,446.0800,0.000064
_17055_,VGND,li1,613.4100,418.8800,0.000148
_17054_,VGND,li1,578.4500,456.9600,0.000076
_17053_,VGND,li1,646.0700,424.3200,0.000102
_17052_,VGND,li1,467.1300,603.8400,0.000059
_17051_,VGND,li1,555.9100,576.6400,0.000113
_17050_,VGND,li1,641.4700,652.8000,0.000037
_17049_,VGND,li1,647.4500,582.0800,0.000062
_17048_,VGND,li1,639.6300,462.4000,0.000070
_17047_,VGND,li1,644.6900,658.2400,0.000044
_17046_,VGND,li1,607.8900,571.2000,0.000083
_17045_,VGND,li1,371.4500,478.7200,0.000132
_17044_,VGND,li1,336.9500,576.6400,0.000024
_17043_,VGND,li1,641.4700,538.5600,0.000073
_17042_,VGND,li1,490.5900,527.6800,0.000032
_17041_,VGND,li1,462.0700,495.0400,0.000104
_17040_,VGND,li1,493.8100,418.8800,0.000077
_17039_,VGND,li1,420.2100,467.8400,0.000157
_17038_,VGND,li1,420.2100,652.8000,0.000086
_17037_,VGND,li1,342.9300,609.2800,0.000061
_17036_,VGND,li1,338.3300,663.6800,0.000049
_17035_,VGND,li1,339.9400,429.7600,0.000049
_17034_,VGND,li1,519.1100,429.7600,0.000085
_17033_,VGND,li1,447.3500,620.1600,0.000070
_17032_,VGND,li1,441.3700,728.9600,0.000041
_17031_,VGND,li1,600.5300,728.9600,0.000039
_17030_,VGND,li1,554.0700,734.4000,0.000016
_17029_,VGND,li1,604.2100,408.0000,0.000095
_17028_,VGND,li1,489.6700,723.5200,0.000026
_17027_,VGND,li1,424.8100,565.7600,0.000061
_17026_,VGND,li1,526.9300,592.9600,0.000160
_17025_,VGND,li1,630.4300,516.8000,0.000080
_17024_,VGND,li1,317.1700,516.8000,0.000064
_17023_,VGND,li1,428.4900,397.1200,0.000075
_17022_,VGND,li1,703.5700,348.1600,0.000817
_17021_,VGND,li1,575.2300,342.7200,0.000376
_17020_,VGND,li1,703.5700,369.9200,0.000437
_17019_,VGND,li1,499.3300,625.6000,0.000050
_17018_,VGND,li1,568.3300,565.7600,0.000072
_17017_,VGND,li1,627.2100,669.1200,0.000031
_17016_,VGND,li1,705.4100,620.1600,0.000060
_17015_,VGND,li1,703.5700,397.1200,0.000694
_17014_,VGND,li1,660.3300,728.9600,0.000021
_17013_,VGND,li1,629.5100,636.4800,0.000037
_17012_,VGND,li1,325.4500,478.7200,0.000060
_17011_,VGND,li1,306.1300,707.2000,0.000022
_17010_,VGND,li1,669.5300,565.7600,0.000086
_17009_,VGND,li1,471.7300,554.8800,0.000065
_17008_,VGND,li1,503.9300,408.0000,0.000056
_17007_,VGND,li1,476.3300,386.2400,0.000059
_17006_,VGND,li1,435.8500,516.8000,0.000161
_17005_,VGND,li1,400.4300,734.4000,0.000019
_17004_,VGND,li1,312.5700,658.2400,0.000025
_17003_,VGND,li1,332.3500,723.5200,0.000017
_17002_,VGND,li1,349.8300,413.4400,0.000094
_17001_,VGND,li1,515.4300,413.4400,0.000063
_17000_,VGND,li1,448.7300,636.4800,0.000072
_16999_,VGND,li1,445.9700,728.9600,0.000040
_16998_,VGND,li1,600.9900,728.9600,0.000039
_16997_,VGND,li1,561.8900,723.5200,0.000075
_16996_,VGND,li1,614.3300,408.0000,0.000087
_16995_,VGND,li1,489.6700,734.4000,0.000006
_16994_,VGND,li1,420.2100,554.8800,0.000131
_16993_,VGND,li1,538.8900,582.0800,0.000118
_16992_,VGND,li1,629.0500,511.3600,0.000137
_16991_,VGND,li1,310.7300,511.3600,0.000041
_16990_,VGND,li1,428.4900,402.5600,0.000085
_16989_,VGND,li1,700.8100,342.7200,0.000587
_16988_,VGND,li1,579.3700,353.6000,0.000176
_16987_,VGND,li1,703.5700,375.3600,0.000517
_16986_,VGND,li1,497.4900,631.0400,0.000038
_16985_,VGND,li1,574.7700,560.3200,0.000112
_16984_,VGND,li1,641.9300,685.4400,0.000048
_16983_,VGND,li1,704.4900,631.0400,0.000035
_16982_,VGND,li1,706.7900,391.6800,0.000545
_16981_,VGND,li1,671.3700,728.9600,0.000023
_16980_,VGND,li1,630.4300,641.9200,0.000036
_16979_,VGND,li1,332.8100,478.7200,0.000048
_16978_,VGND,li1,309.3500,723.5200,0.000019
_16977_,VGND,li1,681.0300,565.7600,0.000101
_16976_,VGND,li1,471.7300,544.0000,0.000049
_16975_,VGND,li1,503.4700,397.1200,0.000086
_16974_,VGND,li1,483.6900,380.8000,0.000052
_16973_,VGND,li1,435.8500,505.9200,0.000098
_16972_,VGND,li1,407.7900,728.9600,0.000045
_16971_,VGND,li1,308.8900,647.3600,0.000065
_16970_,VGND,li1,339.7100,728.9600,0.000016
_16969_,VGND,li1,348.6800,413.4400,0.000094
_16968_,VGND,li1,532.9100,418.8800,0.000179
_16967_,VGND,li1,422.0500,620.1600,0.000077
_16966_,VGND,li1,433.5500,707.2000,0.000097
_16965_,VGND,li1,600.5300,707.2000,0.000082
_16964_,VGND,li1,549.9300,696.3200,0.000089
_16963_,VGND,li1,617.0900,402.5600,0.000145
_16962_,VGND,li1,480.0100,690.8800,0.000039
_16961_,VGND,li1,393.0700,565.7600,0.000066
_16960_,VGND,li1,537.9700,603.8400,0.000064
_16959_,VGND,li1,595.9300,495.0400,0.000126
_16958_,VGND,li1,325.4500,527.6800,0.000032
_16957_,VGND,li1,428.4900,424.3200,0.000114
_16956_,VGND,li1,666.3100,342.7200,0.000354
_16955_,VGND,li1,595.9300,342.7200,0.000328
_16954_,VGND,li1,665.8500,369.9200,0.000237
_16953_,VGND,li1,471.7300,631.0400,0.000056
_16952_,VGND,li1,557.2900,533.1200,0.000121
_16951_,VGND,li1,620.3100,669.1200,0.000036
_16950_,VGND,li1,677.8100,582.0800,0.000122
_16949_,VGND,li1,673.2100,408.0000,0.000256
_16948_,VGND,li1,684.7100,701.7600,0.000053
_16947_,VGND,li1,621.6900,620.1600,0.000059
_16946_,VGND,li1,330.9700,451.5200,0.000029
_16945_,VGND,li1,322.2300,707.2000,0.000023
_16944_,VGND,li1,660.3300,554.8800,0.000060
_16943_,VGND,li1,484.6100,560.3200,0.000044
_16942_,VGND,li1,499.7900,408.0000,0.000051
_16941_,VGND,li1,441.3700,386.2400,0.000089
_16940_,VGND,li1,402.7300,522.2400,0.000114
_16939_,VGND,li1,420.2100,723.5200,0.000062
_16938_,VGND,li1,346.6100,647.3600,0.000069
_16937_,VGND,li1,351.2100,723.5200,0.000041
_16936_,VGND,li1,355.5800,413.4400,0.000114
_16935_,VGND,li1,351.4400,418.8800,0.000075
_16934_,VGND,li1,525.5500,413.4400,0.000071
_16933_,VGND,li1,419.7500,625.6000,0.000082
_16932_,VGND,li1,433.0900,712.6400,0.000099
_16931_,VGND,li1,593.6300,701.7600,0.000093
_16930_,VGND,li1,556.8300,712.6400,0.000075
_16929_,VGND,li1,612.0300,386.2400,0.000133
_16928_,VGND,li1,480.0100,696.3200,0.000034
_16927_,VGND,li1,394.4500,565.7600,0.000066
_16926_,VGND,li1,539.3500,614.7200,0.000083
_16925_,VGND,li1,595.9300,489.6000,0.000112
_16924_,VGND,li1,333.2700,516.8000,0.000044
_16923_,VGND,li1,421.5900,424.3200,0.000120
_16922_,VGND,li1,668.6100,353.6000,0.000376
_16921_,VGND,li1,588.5700,364.4800,0.000165
_16920_,VGND,li1,669.9900,369.9200,0.000260
_16919_,VGND,li1,467.1300,620.1600,0.000052
_16918_,VGND,li1,556.3700,522.2400,0.000140
_16917_,VGND,li1,619.8500,685.4400,0.000061
_16916_,VGND,li1,673.2100,582.0800,0.000114
_16915_,VGND,li1,671.3700,391.6800,0.000322
_16914_,VGND,li1,680.5700,701.7600,0.000052
_16913_,VGND,li1,621.6900,614.7200,0.000041
_16912_,VGND,li1,330.5100,462.4000,0.000023
_16911_,VGND,li1,317.1700,723.5200,0.000018
_16910_,VGND,li1,664.9300,544.0000,0.000123
_16909_,VGND,li1,473.1100,533.1200,0.000059
_16908_,VGND,li1,492.8900,375.3600,0.000048
_16907_,VGND,li1,440.9100,375.3600,0.000058
_16906_,VGND,li1,401.3500,522.2400,0.000114
_16905_,VGND,li1,415.6100,723.5200,0.000063
_16904_,VGND,li1,320.3900,631.0400,0.000043
_16903_,VGND,li1,355.8100,728.9600,0.000027
_16902_,VGND,li1,350.9800,408.0000,0.000061
_16901_,VGND,li1,549.0100,424.3200,0.000103
_16900_,VGND,li1,422.0500,641.9200,0.000107
_16899_,VGND,li1,438.1500,701.7600,0.000072
_16898_,VGND,li1,581.6700,707.2000,0.000100
_16897_,VGND,li1,562.3500,701.7600,0.000113
_16896_,VGND,li1,619.8500,397.1200,0.000142
_16895_,VGND,li1,489.2100,696.3200,0.000033
_16894_,VGND,li1,395.3700,549.4400,0.000136
_16893_,VGND,li1,539.3500,620.1600,0.000085
_16892_,VGND,li1,604.6700,484.1600,0.000116
_16891_,VGND,li1,342.9300,527.6800,0.000041
_16890_,VGND,li1,445.9700,424.3200,0.000096
_16889_,VGND,li1,675.0500,337.2800,0.000510
_16888_,VGND,li1,595.9300,348.1600,0.000271
_16887_,VGND,li1,680.1100,369.9200,0.000314
_16886_,VGND,li1,467.1300,631.0400,0.000065
_16885_,VGND,li1,557.2900,538.5600,0.000092
_16884_,VGND,li1,621.6900,658.2400,0.000078
_16883_,VGND,li1,683.7900,582.0800,0.000132
_16882_,VGND,li1,680.1100,380.8000,0.000299
_16881_,VGND,li1,690.6900,712.6400,0.000048
_16880_,VGND,li1,636.8700,609.2800,0.000035
_16879_,VGND,li1,339.7100,456.9600,0.000031
_16878_,VGND,li1,334.1900,712.6400,0.000022
_16877_,VGND,li1,660.3300,544.0000,0.000107
_16876_,VGND,li1,490.1300,560.3200,0.000051
_16875_,VGND,li1,498.4100,369.9200,0.000056
_16874_,VGND,li1,452.4100,375.3600,0.000052
_16873_,VGND,li1,402.7300,533.1200,0.000131
_16872_,VGND,li1,413.7700,701.7600,0.000084
_16871_,VGND,li1,342.0100,647.3600,0.000058
_16870_,VGND,li1,357.6500,712.6400,0.000058
_16869_,VGND,li1,359.9500,440.6400,0.000041
_16868_,VGND,li1,356.2700,435.2000,0.000074
_16867_,VGND,li1,549.0100,418.8800,0.000206
_16866_,VGND,li1,422.5100,636.4800,0.000092
_16865_,VGND,li1,439.5300,690.8800,0.000069
_16864_,VGND,li1,583.0500,696.3200,0.000077
_16863_,VGND,li1,564.1900,712.6400,0.000074
_16862_,VGND,li1,623.0700,386.2400,0.000112
_16861_,VGND,li1,485.5300,685.4400,0.000023
_16860_,VGND,li1,396.2900,544.0000,0.000078
_16859_,VGND,li1,544.4100,598.4000,0.000065
_16858_,VGND,li1,613.4100,489.6000,0.000099
_16857_,VGND,li1,338.3300,522.2400,0.000043
_16856_,VGND,li1,441.3700,429.7600,0.000075
_16855_,VGND,li1,673.2100,353.6000,0.000411
_16854_,VGND,li1,592.7100,353.6000,0.000164
_16853_,VGND,li1,683.3300,369.9200,0.000327
_16852_,VGND,li1,471.7300,620.1600,0.000047
_16851_,VGND,li1,561.8900,538.5600,0.000093
_16850_,VGND,li1,626.2900,685.4400,0.000056
_16849_,VGND,li1,690.6900,582.0800,0.000142
_16848_,VGND,li1,682.4100,391.6800,0.000399
_16847_,VGND,li1,681.9500,712.6400,0.000047
_16846_,VGND,li1,634.5700,614.7200,0.000027
_16845_,VGND,li1,336.4900,462.4000,0.000027
_16844_,VGND,li1,324.0700,718.0800,0.000030
_16843_,VGND,li1,679.6500,544.0000,0.000164
_16842_,VGND,li1,485.5300,538.5600,0.000029
_16841_,VGND,li1,499.3300,359.0400,0.000092
_16840_,VGND,li1,449.1900,369.9200,0.000104
_16839_,VGND,li1,409.6300,533.1200,0.000127
_16838_,VGND,li1,416.9900,707.2000,0.000111
_16837_,VGND,li1,330.0500,636.4800,0.000036
_16836_,VGND,li1,359.0300,718.0800,0.000062
_16835_,VGND,li1,355.8100,435.2000,0.000074
_16834_,VGND,li1,365.2400,429.7600,0.000070
_16833_,VGND,li1,528.7700,402.5600,0.000140
_16832_,VGND,li1,420.2100,609.2800,0.000114
_16831_,VGND,li1,461.1500,718.0800,0.000059
_16830_,VGND,li1,576.1500,734.4000,0.000016
_16829_,VGND,li1,527.8500,712.6400,0.000067
_16828_,VGND,li1,574.7700,397.1200,0.000171
_16827_,VGND,li1,505.7700,728.9600,0.000031
_16826_,VGND,li1,385.7100,576.6400,0.000058
_16825_,VGND,li1,526.4700,560.3200,0.000090
_16824_,VGND,li1,572.9300,505.9200,0.000127
_16823_,VGND,li1,309.8100,538.5600,0.000023
_16822_,VGND,li1,433.0900,451.5200,0.000074
_16821_,VGND,li1,608.8100,348.1600,0.000237
_16820_,VGND,li1,554.0700,342.7200,0.000417
_16819_,VGND,li1,639.1700,348.1600,0.000144
_16818_,VGND,li1,510.3700,603.8400,0.000051
_16817_,VGND,li1,588.5700,554.8800,0.000085
_16816_,VGND,li1,621.6900,718.0800,0.000042
_16815_,VGND,li1,645.1500,625.6000,0.000049
_16814_,VGND,li1,643.3100,391.6800,0.000123
_16813_,VGND,li1,641.9300,734.4000,0.000007
_16812_,VGND,li1,595.9300,641.9200,0.000067
_16811_,VGND,li1,318.0900,500.4800,0.000040
_16810_,VGND,li1,291.8700,674.5600,0.000041
_16809_,VGND,li1,641.9300,576.6400,0.000053
_16808_,VGND,li1,510.3700,554.8800,0.000071
_16807_,VGND,li1,518.6500,359.0400,0.000103
_16806_,VGND,li1,479.5500,402.5600,0.000056
_16805_,VGND,li1,389.8500,500.4800,0.000093
_16804_,VGND,li1,371.9100,723.5200,0.000055
_16803_,VGND,li1,295.5500,652.8000,0.000032
_16802_,VGND,li1,323.1500,696.3200,0.000022
_16801_,VGND,li1,342.7000,429.7600,0.000052
_16800_,VGND,li1,345.6900,435.2000,0.000057
_16799_,VGND,li1,526.0100,391.6800,0.000148
_16798_,VGND,li1,422.9700,592.9600,0.000154
_16797_,VGND,li1,454.2500,723.5200,0.000048
_16796_,VGND,li1,573.3900,728.9600,0.000050
_16795_,VGND,li1,526.9300,718.0800,0.000069
_16794_,VGND,li1,570.1700,397.1200,0.000168
_16793_,VGND,li1,505.3100,723.5200,0.000041
_16792_,VGND,li1,389.8500,576.6400,0.000061
_16791_,VGND,li1,526.0100,571.2000,0.000090
_16790_,VGND,li1,574.3100,511.3600,0.000263
_16789_,VGND,li1,304.7500,560.3200,0.000047
_16788_,VGND,li1,427.5700,440.6400,0.000060
_16787_,VGND,li1,615.7100,348.1600,0.000217
_16786_,VGND,li1,549.9300,353.6000,0.000194
_16785_,VGND,li1,634.5700,348.1600,0.000160
_16784_,VGND,li1,505.7700,609.2800,0.000068
_16783_,VGND,li1,586.7300,549.4400,0.000096
_16782_,VGND,li1,621.6900,723.5200,0.000042
_16781_,VGND,li1,644.2300,625.6000,0.000043
_16780_,VGND,li1,639.1700,408.0000,0.000067
_16779_,VGND,li1,641.0100,718.0800,0.000029
_16778_,VGND,li1,595.9300,636.4800,0.000072
_16777_,VGND,li1,320.3900,505.9200,0.000040
_16776_,VGND,li1,292.3300,690.8800,0.000036
_16775_,VGND,li1,640.5500,565.7600,0.000032
_16774_,VGND,li1,505.7700,538.5600,0.000053
_16773_,VGND,li1,515.4300,359.0400,0.000102
_16772_,VGND,li1,475.4100,402.5600,0.000062
_16771_,VGND,li1,394.4500,500.4800,0.000094
_16770_,VGND,li1,376.5100,728.9600,0.000036
_16769_,VGND,li1,291.4100,652.8000,0.000032
_16768_,VGND,li1,322.6900,690.8800,0.000030
_16767_,VGND,li1,330.5100,435.2000,0.000040
_16766_,VGND,li1,337.4100,429.7600,0.000045
_16765_,VGND,li1,524.6300,402.5600,0.000134
_16764_,VGND,li1,423.4300,609.2800,0.000112
_16763_,VGND,li1,471.7300,723.5200,0.000035
_16762_,VGND,li1,582.5900,728.9600,0.000048
_16761_,VGND,li1,531.5300,723.5200,0.000061
_16760_,VGND,li1,569.7100,386.2400,0.000157
_16759_,VGND,li1,512.6700,723.5200,0.000046
_16758_,VGND,li1,389.8500,587.5200,0.000143
_16757_,VGND,li1,540.7300,560.3200,0.000100
_16756_,VGND,li1,582.5900,500.4800,0.000115
_16755_,VGND,li1,308.8900,544.0000,0.000046
_16754_,VGND,li1,422.5100,451.5200,0.000079
_16753_,VGND,li1,609.2700,353.6000,0.000146
_16752_,VGND,li1,551.3100,364.4800,0.000138
_16751_,VGND,li1,647.4500,353.6000,0.000188
_16750_,VGND,li1,514.9700,609.2800,0.000083
_16749_,VGND,li1,594.0900,560.3200,0.000103
